year,month,TF,ZW,STE
1253,2,5.140616562457764,-0.08039409532769419,-0.3648048323213529
1253,3,4.16448018512393,-0.1324413944785536,-0.1728060933872322
1253,4,2.461666134586732,-0.032656970641496565,-0.1559113439655083
1253,5,1.7147099399070556,0.009676905037618404,-0.1139733955748115
1253,6,1.980918582762221,-0.015966220140377466,0.1513638773921188
1253,7,1.4488879659125344,0.04261164402169908,0.392450503452072
1253,8,1.786157776994782,0.04975521947550999,0.4461783811882425
1253,9,2.6731274587279,0.059782025843197466,0.6339691855800577
1253,10,2.630904973408817,0.020935083040558456,0.7727068001719967
1253,11,0.5901915380648396,-0.00035228883934166483,0.6963361223474144
1253,12,-0.9441936324478002,0.052993494928589874,0.6237492217575523
1254,1,-0.9305456279095796,0.05639250184451411,0.5948341121145797
1254,2,0.5382534577479288,0.08641514214997105,0.5160777426444397
1254,3,1.0958128680672237,0.10778963685367096,0.5222880625441367
1254,4,2.565435526557484,0.06190011963568526,0.6885830233857618
1254,5,2.318354549484269,0.09552836538160074,0.9279692310946897
1254,6,2.053773313256774,0.04718063491570762,1.0421698942726736
1254,7,1.813298354167968,0.1519656251021136,1.4318255247228442
1254,8,2.3494180221958265,0.10134758197697291,1.7259202781064804
1254,9,1.7603780631955126,0.054314945039338765,1.7430364512047938
1254,10,0.1220003130674255,0.12065302807888897,1.5569100032043175
1254,11,0.4135592645150385,0.18530760050031175,1.813640410987644
1254,12,-0.1205333264184268,0.2316148508243584,2.2618302713534164
1255,1,-4.89090184694808,0.1469824336123079,2.308940325234661
1255,2,-7.364430555971776,0.3793009921081359,2.0044166817928017
1255,3,-10.542922741470614,0.10952114645687414,1.7041293760167773
1255,4,-13.768353722248884,0.14455322415557811,1.1693291940259272
1255,5,-14.57897433682913,0.023760187804161968,0.8166710745555763
1255,6,-13.94268721900732,0.01529926760618509,0.532850875300146
1255,7,-12.313516360430231,-0.015495364455193604,-0.0769112264663142
1255,8,-10.06988971188206,0.08072005038780355,-0.5835156534094976
1255,9,-7.230482901831445,0.04188362038508865,-0.4846555020428546
1255,10,-6.050149517719723,0.026650821814042023,-0.6637819872577077
1255,11,-5.484531688035553,-0.05230015909274194,-0.7021942195359198
1255,12,-5.7594461730835445,-0.07985334697670332,-0.736164509991753
1256,1,-4.977041116886497,-0.046076177684833845,-0.9138416529897918
1256,2,-5.127649525083154,-0.23964915320481653,-1.098596211903931
1256,3,-4.698771057286534,-0.07358790141346835,-1.1071123147848063
1256,4,-1.5862170139448606,-0.11426444762703745,-1.0655359384009857
1256,5,-0.1270727714469536,-0.07667603060246488,-1.039069921681244
1256,6,0.8937916728697377,-0.04218297181159751,-1.015210782441486
1256,7,3.141301012216754,-0.03544667555051979,-0.935276016861408
1256,8,4.7113255685288,-0.04915714708989075,-0.715121283042568
1256,9,4.13589277046987,0.014142095549269856,-0.774853414505609
1256,10,4.470966621675915,-0.12561614039614377,-0.8775472094852773
1256,11,4.541988332942696,-0.04740127191431585,-0.9334270945786632
1256,12,5.496024462275074,0.050501069502593,-0.8365225813959954
1257,1,6.898451409754615,-0.09400427474612154,-0.5539197685440006
1257,2,5.811136244293231,-0.08560236816921049,-0.4079052522511357
1257,3,5.937359972399805,0.024326826111544776,-0.1082599744170355
1257,4,6.801812347986646,0.056300536596047855,0.053518301885178
1257,5,6.940009200369016,0.03773589510703523,0.1579909498098022
1257,6,7.602695589122336,0.16859845480468902,0.4039116754215238
1257,7,6.279058460720069,0.021267978985731628,0.804129773418784
1257,8,4.307235318624186,0.09572183605091387,1.1920249401486736
1257,9,3.3653150231591016,0.04276395159224938,1.3106641243323214
1257,10,1.8067859685723848,0.11526073266276114,1.1855823424918372
1257,11,2.2690134759874487,0.0927289757537339,1.3771101739581275
1257,12,1.2734189300361682,0.11519351061502356,1.637613005091177
1258,1,-3.494695277543599,0.13945246191594401,1.5309425777717507
1258,2,-4.644815208438398,0.1875594618502394,1.4502734350976094
1258,3,-5.590632283117304,0.12254219835832622,1.5097168854887186
1258,4,-5.4871581537062974,0.11676529138701802,1.3448433771195238
1258,5,-5.371007599190852,0.10854179505845862,1.3696620250494531
1258,6,-4.983454557873169,0.12348865337725819,1.3093229937242306
1258,7,-5.640030492808743,0.12991541898672254,1.1061478705070271
1258,8,-3.8979434727716886,0.11095179581924147,1.0818138702985287
1258,9,-4.132834869695711,0.10867544966148217,1.100120768685264
1258,10,-3.6405045335711694,0.12024233634133027,1.2059957853426106
1258,11,-4.271733342354206,0.10055946184373626,1.3499448184221647
1258,12,-5.873736953972393,0.09441758575056108,1.3450890321105289
1259,1,-6.852093332698521,0.05638855919647912,1.303340047237895
1259,2,-9.950656523924469,0.0918816178375088,1.0128289333656937
1259,3,-11.35367957568436,0.050592675802956906,0.693754619985154
1259,4,-13.949374225743282,-0.02399857138525037,0.5040738815272903
1259,5,-14.569626883806496,-0.008894181825383452,0.0629797232148799
1259,6,-13.6677998400776,-0.1251590996146648,-0.8509028225040064
1259,7,-11.76382546788586,-0.02846179877553735,-1.9104762281300096
1259,8,-9.037036631003623,-0.09844258981328056,-2.166162153113904
1259,9,-8.152518499043298,-0.0825696800667435,-2.5150957365608577
1259,10,-5.878543209158924,-0.15517191779489856,-2.5724119454773304
1259,11,-2.938254196865943,-0.025046148784241003,-2.6427919568644644
1259,12,2.432665106657651,-0.11481621752522021,-2.6637063185290306
